ID,Player,Pos,Squad,Age,Born,PlayingTimeMP,PlayingTimeMin,PlayingTimeMn/MP,PlayingTimeMin%,PlayingTime90s,Starts,StartsMn/Start,StartsCompl,Subs,SubsMn/Sub,SubsunSub,TeamSuccessPPM,TeamSuccessonG,TeamSuccessonGA,TeamSuccess+/-,TeamSuccess+/-90,TeamSuccessOn-Off,TeamSuccess(xG)onxG,TeamSuccess(xG)onxGA,TeamSuccess(xG)xG+/-,TeamSuccess(xG)xG+/-90,TeamSuccess(xG)On-Off,Rk,PlayingTimeStarts,PerformanceGls,PerformanceAst,PerformanceG+A,PerformanceG-PK,PerformancePK,PerformancePKatt,PerformanceCrdY,PerformanceCrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,ProgressionPrgC,ProgressionPrgP,ProgressionPrgR,Per90MinGls,Per90MinAst,Per90MinG+A,Per90MinG-PK,Per90MinG+A-PK,Per90Min_xG,Per90Min_xAG,Per90Min_xG+xAG,Per90Min_npxG,Per90Min_npxG+xAG,90s,TacklesTkl,TacklesTklW,TacklesDef 3rd,TacklesMid 3rd,tacklesAtt 3rd,ChallengesTkl,ChallengesAtt,ChallengesTkl%,ChallengesLost,BlocksBlocks,BlocksSh,BlocksPass,Int,Tkl+Int,Clr,Err,SCA,SCA90,SCATypesPassLive,SCATypesPassDead,SCATypesTO,SCATypesSh,SCATypesFld,SCATypesDef,GCA,GCA90,GCATypesPassLive,GCATypesPassDead,GCATypes,GCATypesSh,GCATypesFld,GCATypesDef,StandardGls,StandardSh,StandardSoT,StandardSoT%,StandardSh/90,StandardSoT/90,StandardG/Sh,StandardG/SoT,StandardDist,StandardFK,StandardPK,StandardPKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Touches,TouchesDef Pen,TouchesDef 3rd,TouchesMid 3rd,TouchesAtt 3rd,TouchesAtt Pen,TouchesLive,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarriesTotDist,CarriesPrgDist,CarriesPrgC,Carries1/3,CarriesCPA,CarriesMis,CarriesDis,ReceivingRec,ReceivingPrgR,TotalCmp,TotalAtt,TotalCmp%,TotalTotDist,TotalPrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,PassTypesLive,PassTypesDead,PassTypesFK,PassTypesTB,PassTypesSw,PassTypesCrs,PassTypesTI,PassTypesCK,CornerKicksIn,CornerKicksOut,CornerKicksStr,OutcomesCmp,OutcomesOff,OutcomesBlocks,Performance2CrdY,PerformanceFls,PerformanceFld,PerformanceOff,PerformanceCrs,PerformanceInt,PerformanceTklW,PerformancePKwon,PerformancePKcon,PerformanceOG,PerformanceRecov,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%,PerformanceGA,PerformanceGA90,PerformanceSoTA,PerformanceSaves,PerformanceSave%,PerformanceW,PerformanceD,PerformanceL,PerformanceCS,PerformanceCS%,PenaltyKicksPKatt,PenaltyKicksPKA,PenaltyKicksPKsv,PenaltyKicksPKm,PenaltyKicksSave%,Playing90s,GoalsGA,GoalsPKA,GoalsFK,GoalsCK,GoalsOG,ExpectedPSxG,ExpectedPSxG/SoT,ExpectedPSxG+/-,Expected/90,LaunchedCmp,LaunchedAtt,LaunchedCmp%,PassesAtt (GK),PassesThr,PassesLaunch%,PassesAvgLen,GoalKicksAtt,GoalKicksLaunch%,GoalKicksAvgLen,CrossesOpp,CrossesStp,CrossesStp%,Sweeper#OPA,Sweeper#OPA/90,SweeperAvgDist,missing_pct
AlMFro261997,Alexandru Cicâldău,MF,ro Romania,26,1997,1,19.0,19.0,5.3,0.2,0,,0,1,19.0,3,0.0,0.0,2.0,-2.0,-9.47,-9.47,0.0,1.1,-1.1,-5.32,-4.92,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,3.0,5.0,2.0,0.0,10.0,0.0,0.0,,0.0,,3.0,10.0,5.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,2.0,5.0,40.0,39.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228310502283105
AleDFit241999,Alessandro Buongiorno,DF,it Italy,24,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
AmMFal331990,Amir Abrashi,MF,al Albania,33,1990,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
AmMFbe222001,Amadou Onana,MF,be Belgium,22,2001,4,360.0,90.0,100.0,4.0,4,90.0,4,0,,0,1.0,2.0,2.0,0.0,0.0,,4.5,3.4,1.1,0.28,,308.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,4.0,8.0,6.0,3.0,4.0,1.0,4.0,5.0,80.0,1.0,7.0,1.0,6.0,3.0,11.0,4.0,2.0,5.0,1.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,0.75,0.25,0.0,0.0,16.8,0.0,0.0,0.0,0.04,-0.1,-0.1,268.0,7.0,67.0,157.0,45.0,3.0,268.0,3.0,3.0,100.0,0.0,0.0,161.0,742.0,371.0,4.0,5.0,0.0,1.0,0.0,195.0,1.0,216.0,240.0,90.0,3428.0,640.0,103.0,111.0,92.8,96.0,103.0,93.2,10.0,15.0,66.7,0.0,0.0,0.1,0.0,1.0,16.0,3.0,0.0,17.0,240.0,233.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,9.0,6.0,4.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2009132420091324
AnDFde301993,Antonio Rüdiger,DF,de Germany,30,1993,5,480.0,96.0,100.0,5.3,5,96.0,5,0,,0,2.0,11.0,4.0,7.0,1.31,,9.7,4.4,5.3,1.07,1.07,356.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.6,0.8,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.15,0.04,0.15,5.3,8.0,4.0,7.0,1.0,0.0,6.0,6.0,100.0,0.0,10.0,6.0,4.0,2.0,10.0,20.0,0.0,8.0,1.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,0.75,0.19,0.0,0.0,21.5,0.0,0.0,0.0,0.05,-0.2,-0.2,459.0,36.0,153.0,261.0,46.0,3.0,459.0,2.0,0.0,0.0,1.0,50.0,283.0,1205.0,745.0,3.0,8.0,0.0,1.0,1.0,345.0,0.0,372.0,409.0,91.0,6532.0,2422.0,166.0,169.0,98.2,174.0,181.0,96.1,29.0,51.0,56.9,0.0,0.6,1.1,-0.6,4.0,43.0,9.0,3.0,35.0,409.0,401.0,7.0,5.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,372.0,1.0,1.0,0.0,5.0,3.0,0.0,8.0,2.0,4.0,0.0,0.0,1.0,27.0,4.0,7.0,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1963470319634703
AnDFdk271996,Andreas Christensen,DF,dk Denmark,27,1996,4,350.0,88.0,97.2,3.9,4,88.0,3,0,,0,0.75,2.0,4.0,-2.0,-0.51,-0.51,4.2,4.4,-0.2,-0.05,2.44,78.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,3.9,4.0,2.0,4.0,0.0,0.0,3.0,3.0,100.0,0.0,3.0,1.0,2.0,6.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.03,0.0,0.0,,17.6,0.0,0.0,0.0,0.11,-0.5,-0.5,261.0,15.0,92.0,160.0,9.0,4.0,261.0,0.0,0.0,,0.0,,192.0,728.0,325.0,1.0,1.0,0.0,0.0,0.0,201.0,0.0,218.0,231.0,94.4,3357.0,1163.0,116.0,121.0,95.9,86.0,89.0,96.6,10.0,14.0,71.4,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,9.0,231.0,228.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,10.0,9.0,3.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2054794520547945
AnDFpt202003,António Silva,DF,pt Portugal,20,2003,2,73.0,37.0,14.3,0.8,1,65.0,0,1,8.0,3,1.5,0.0,2.0,-2.0,-2.47,-3.29,1.0,1.6,-0.6,-0.69,-1.84,387.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14,0.11,0.25,0.14,0.25,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.23,0.0,0.0,,3.6,0.0,0.0,0.0,0.12,-0.1,-0.1,71.0,2.0,11.0,47.0,14.0,2.0,71.0,0.0,0.0,,0.0,,50.0,234.0,155.0,1.0,5.0,0.0,0.0,0.0,54.0,1.0,59.0,66.0,89.4,970.0,318.0,26.0,28.0,92.9,33.0,38.0,86.8,0.0,0.0,,0.0,0.1,0.1,-0.1,1.0,14.0,0.0,0.0,10.0,66.0,64.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2100456621004566
AnDFro251998,Andrei Ratiu,DF,ro Romania,25,1998,4,359.0,90.0,99.7,4.0,4,90.0,3,0,,0,1.0,4.0,6.0,-2.0,-0.5,-0.5,3.5,6.1,-2.7,-0.67,-2.18,344.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,3.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,4.0,6.0,5.0,4.0,2.0,0.0,4.0,5.0,80.0,1.0,6.0,2.0,4.0,6.0,12.0,15.0,0.0,6.0,1.5,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.75,0.75,0.0,0.0,18.9,0.0,0.0,0.0,0.04,-0.1,-0.1,168.0,17.0,66.0,59.0,44.0,4.0,168.0,7.0,1.0,14.3,5.0,71.4,67.0,599.0,222.0,3.0,4.0,1.0,7.0,2.0,67.0,7.0,97.0,117.0,82.9,1441.0,567.0,56.0,68.0,82.4,34.0,38.0,89.5,6.0,9.0,66.7,0.0,0.0,0.1,0.0,2.0,5.0,1.0,0.0,8.0,117.0,79.0,38.0,1.0,0.0,0.0,3.0,37.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,5.0,0.0,0.0,0.0,12.0,2.0,5.0,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082
AnDFro301993,Andrei Burcă,DF,ro Romania,30,1993,4,360.0,90.0,100.0,4.0,4,90.0,4,0,,0,1.0,4.0,6.0,-2.0,-0.5,,3.5,6.1,-2.6,-0.66,,61.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,4.0,4.0,2.0,3.0,1.0,0.0,3.0,4.0,75.0,1.0,7.0,4.0,3.0,1.0,5.0,23.0,0.0,3.0,0.75,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,,9.0,0.0,0.0,0.0,0.08,-0.1,-0.1,180.0,31.0,98.0,73.0,9.0,2.0,180.0,0.0,0.0,,0.0,,103.0,451.0,214.0,2.0,1.0,0.0,2.0,3.0,114.0,1.0,113.0,141.0,80.1,2416.0,882.0,36.0,41.0,87.8,58.0,67.0,86.6,18.0,31.0,58.1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,141.0,132.0,9.0,5.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,113.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,8.0,6.0,8.0,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2146118721461187
AnDFrs271996,Andrija Živković,DF,rs Serbia,27,1996,3,244.0,81.0,90.4,2.7,3,81.0,1,0,,0,0.67,0.0,2.0,-2.0,-0.74,-4.2,1.7,2.4,-0.7,-0.25,-1.05,489.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,8.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,2.7,2.0,2.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,0.0,2.0,5.0,0.0,9.0,3.32,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,160.0,4.0,38.0,66.0,57.0,2.0,160.0,5.0,2.0,40.0,3.0,60.0,110.0,595.0,283.0,8.0,5.0,1.0,2.0,1.0,109.0,16.0,115.0,142.0,81.0,1892.0,612.0,59.0,62.0,95.2,43.0,52.0,82.7,10.0,15.0,66.7,0.0,0.7,0.6,-0.7,5.0,7.0,9.0,6.0,12.0,142.0,122.0,20.0,0.0,0.0,2.0,13.0,20.0,0.0,0.0,0.0,0.0,115.0,0.0,6.0,0.0,1.0,0.0,1.0,13.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2146118721461187
AnDFsc251998,Anthony Ralston,DF,sct Scotland,25,1998,3,262.0,87.0,97.0,2.9,3,87.0,2,0,,0,0.33,2.0,6.0,-4.0,-1.37,9.88,0.8,3.6,-2.8,-0.97,6.45,340.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,2.9,3.0,2.0,3.0,0.0,0.0,1.0,3.0,33.3,2.0,5.0,1.0,4.0,1.0,4.0,7.0,1.0,2.0,0.69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,120.0,8.0,37.0,52.0,32.0,2.0,120.0,3.0,2.0,66.7,1.0,33.3,65.0,314.0,100.0,2.0,4.0,0.0,3.0,2.0,75.0,4.0,67.0,95.0,70.5,1128.0,273.0,37.0,41.0,90.2,20.0,29.0,69.0,8.0,12.0,66.7,0.0,0.1,0.1,-0.1,2.0,2.0,2.0,2.0,4.0,95.0,85.0,10.0,1.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,67.0,0.0,5.0,0.0,4.0,3.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,4.0,7.0,4.0,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2146118721461187
AnDFsc291994,Andrew Robertson,DF,sct Scotland,29,1994,3,268.0,89.0,99.3,3.0,3,89.0,2,0,,0,0.33,2.0,6.0,-4.0,-1.34,43.66,0.8,3.6,-2.8,-0.95,28.73,351.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,3.0,8.0,5.0,4.0,4.0,0.0,8.0,10.0,80.0,2.0,2.0,0.0,2.0,1.0,9.0,10.0,1.0,6.0,2.01,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,149.0,10.0,38.0,71.0,41.0,2.0,149.0,5.0,2.0,40.0,2.0,40.0,66.0,406.0,247.0,5.0,4.0,0.0,3.0,1.0,76.0,7.0,91.0,120.0,75.8,1469.0,446.0,44.0,47.0,93.6,40.0,50.0,80.0,4.0,14.0,28.6,0.0,0.3,0.5,-0.3,4.0,4.0,2.0,1.0,8.0,120.0,90.0,30.0,13.0,0.0,0.0,13.0,16.0,1.0,1.0,0.0,0.0,91.0,0.0,5.0,0.0,1.0,2.0,0.0,13.0,1.0,5.0,0.0,0.0,0.0,7.0,2.0,1.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2146118721461187
AnFWat321991,Andreas Weimann,FW,at Austria,32,1991,1,1.0,1.0,0.3,0.0,0,,0,1,1.0,3,3.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,-1.72,-1.89,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2420091324200913
AnFWdk251998,Anders Dreyer,FW/MF,dk Denmark,25,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9452054794520548
AnFWen222001,Anthony Gordon,FW,eng England,22,2001,1,2.0,2.0,0.3,0.0,0,,0,1,2.0,6,1.0,0.0,0.0,0.0,0.0,-0.26,0.1,0.0,0.1,2.94,3.08,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,,0.0,,3.0,40.0,13.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,100.0,47.0,19.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2374429223744292
AnFWhr321991,Andrej Kramarić,FW,hr Croatia,32,1991,3,243.0,81.0,90.0,2.7,3,81.0,0,0,,0,0.67,3.0,4.0,-1.0,-0.37,6.3,4.6,3.7,0.9,0.32,-1.19,217.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,5.0,7.0,32.0,0.37,0.0,0.37,0.37,0.37,0.28,0.07,0.35,0.28,0.35,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,13.0,4.81,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,50.0,1.48,0.74,0.25,0.5,16.3,0.0,0.0,0.0,0.19,0.3,0.3,111.0,3.0,6.0,36.0,69.0,13.0,111.0,9.0,5.0,55.6,2.0,22.2,67.0,477.0,222.0,5.0,7.0,2.0,4.0,2.0,89.0,32.0,71.0,89.0,79.8,998.0,114.0,50.0,55.0,90.9,17.0,24.0,70.8,3.0,7.0,42.9,0.0,0.2,0.2,-0.2,6.0,1.0,3.0,1.0,7.0,89.0,84.0,5.0,0.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,71.0,0.0,2.0,0.0,4.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1963470319634703
AnFWit232000,Andrea Cambiaso,FW/DF,it Italy,23,2000,3,76.0,25.0,21.1,0.8,0,,0,3,25.0,1,1.0,0.0,1.0,-1.0,-1.18,-0.87,0.2,1.4,-1.2,-1.46,-1.4,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.0,4.0,4.0,0.0,0.0,3.0,4.0,75.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,2.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,54.0,2.0,15.0,20.0,19.0,3.0,54.0,1.0,1.0,100.0,0.0,0.0,40.0,191.0,80.0,1.0,0.0,0.0,1.0,0.0,40.0,7.0,38.0,48.0,79.2,556.0,91.0,24.0,25.0,96.0,13.0,17.0,76.5,1.0,3.0,33.3,0.0,0.0,0.1,0.0,0.0,0.0,1.0,1.0,1.0,48.0,46.0,2.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,38.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2191780821917808
AnFWsi291994,Andraž Šporar,FW,si Slovenia,29,1994,4,338.0,85.0,86.7,3.8,4,85.0,1,0,,0,1.0,2.0,2.0,0.0,0.0,0.0,2.9,4.8,-1.9,-0.51,1.14,400.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,1.8,3.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.26,0.22,0.48,0.26,0.48,3.8,2.0,2.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,0.0,8.0,2.13,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14.3,1.86,0.27,0.0,0.0,14.5,0.0,0.0,0.0,0.14,-1.0,-1.0,96.0,5.0,7.0,48.0,41.0,9.0,96.0,2.0,1.0,50.0,1.0,50.0,40.0,173.0,75.0,3.0,4.0,1.0,6.0,0.0,70.0,19.0,46.0,69.0,66.7,650.0,97.0,27.0,36.0,75.0,16.0,23.0,69.6,2.0,3.0,66.7,0.0,0.8,0.2,-0.8,8.0,5.0,1.0,1.0,3.0,69.0,63.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,3.0,0.0,2.0,6.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,5.0,6.0,13.0,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082
